distance,wikidata_qid,osm_name,wikidata_url,josm_url,osm_type,score,place,location,osm_id,place_label
19.400559045500167,Q2137106,Sitwell,http://www.wikidata.org/entity/Q2137106,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2137106,node,77,,Point(-1.209 53.285),,"Whitwell, Derbyshire"
17.159617680814932,Q7996959,Sitwell,http://www.wikidata.org/entity/Q7996959,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7996959,node,77,,Point(-1.235 53.291),,Whitwell Common
19.376153862798557,Q6533887,Sitwell,http://www.wikidata.org/entity/Q6533887,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q6533887,node,71,,Point(-1.15 53.377777777),,Letwell
17.96220302218846,Q5561560,Sitwell,http://www.wikidata.org/entity/Q5561560,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5561560,node,64,,Point(-1.16667 53.3667),,Gildingwells
13.870565767939825,Q2096359,Sitwell,http://www.wikidata.org/entity/Q2096359,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2096359,node,53,,Point(-1.4 53.516),,Wombwell
19.82730349784323,Q781782,Stone with Bishopstone,http://www.wikidata.org/entity/Q781782,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q781782,node,64,,Point(-0.9093 51.6344),,Ibstone
13.162781553928633,Q2460551,Stone with Bishopstone,http://www.wikidata.org/entity/Q2460551,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2460551,node,60,,Point(-0.8259 51.918),,Hoggeston
19.78940769367096,Q5680502,Stone with Bishopstone,http://www.wikidata.org/entity/Q5680502,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5680502,node,60,,Point(-0.671 51.7755),,Hastoe
13.525379863015608,Q7498124,Stone with Bishopstone,http://www.wikidata.org/entity/Q7498124,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7498124,node,60,,Point(-0.939 51.883),,Shipton Lee
8.408064384939669,Q8036895,Stone with Bishopstone,http://www.wikidata.org/entity/Q8036895,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q8036895,node,60,,Point(-0.913 51.841),,Wormstone
17.413996091285977,Q5528322,Mid Berwickshire,http://www.wikidata.org/entity/Q5528322,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5528322,node,82,,Point(-2.369 55.763),,"Gavinton, Berwickshire"
13.69589651463899,Q5764415,Mid Berwickshire,http://www.wikidata.org/entity/Q5764415,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5764415,node,82,,Point(-2.18333 55.7467),,"Hilton, Berwickshire"
7.262655756303967,Q3858346,Mid Berwickshire,http://www.wikidata.org/entity/Q3858346,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q3858346,node,51,,Point(-2.247 55.586),,Mindrum
18.22976689159864,Q1814437,Mid Berwickshire,http://www.wikidata.org/entity/Q1814437,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1814437,node,47,,Point(-2.1047 55.595),,Milfield
16.165177489562566,Q2456978,Mid Berwickshire,http://www.wikidata.org/entity/Q2456978,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2456978,node,45,,Point(-2.14 55.567),,Kirknewton
1.1994098443493235,Q7592703,St. Breock,http://www.wikidata.org/entity/Q7592703,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7592703,node,95,,Point(-4.854 50.511),,St Breock
12.506184385542038,Q1851842,St. Breock,http://www.wikidata.org/entity/Q1851842,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1851842,node,86,,Point(-4.94 50.432),,St Columb Major
17.962415910730044,Q2146886,St. Breock,http://www.wikidata.org/entity/Q2146886,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2146886,node,86,,Point(-4.891 50.344),,St Stephen-in-Brannel
8.819920336438281,Q732519,St. Breock,http://www.wikidata.org/entity/Q732519,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q732519,node,86,,Point(-4.795 50.558),,St Kew
19.8092037924554,Q7594716,St. Breock,http://www.wikidata.org/entity/Q7594716,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7594716,node,86,,Point(-5.02539 50.4626),,St Mawgan Monastery
4.66323032766523,Q7057698,"Barraigh,Bhatarsaigh",http://www.wikidata.org/entity/Q7057698,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7057698,node,23,,Point(-7.42 57.0),,Northbay
18.263724668144217,Q6757022,Outwoods,http://www.wikidata.org/entity/Q6757022,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q6757022,node,57,,Point(-1.828 52.855),,Marchington Woodlands
15.897634141687048,Q2265789,Outwoods,http://www.wikidata.org/entity/Q2265789,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2265789,node,45,,Point(-1.533 52.769),,"Woodville, Derbyshire"
8.631078471732698,Q2322574,Outwoods,http://www.wikidata.org/entity/Q2322574,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2322574,node,45,,Point(-1.653 52.9),,Sutton on the Hill
9.039227295790386,Q5473869,Outwoods,http://www.wikidata.org/entity/Q5473869,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q5473869,node,45,,Point(-1.7209 52.8836),,"Foston, Derbyshire"
15.64963575096338,Q2433647,Outwoods,http://www.wikidata.org/entity/Q2433647,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2433647,node,40,,Point(-1.7 52.96),,Rodsley
6.13723696347545,Q2569065,Brizlincote,http://www.wikidata.org/entity/Q2569065,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2569065,node,64,,Point(-1.557 52.774),,Swadlincote
5.561652607510083,Q2091434,Brizlincote,http://www.wikidata.org/entity/Q2091434,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2091434,node,60,,Point(-1.598 52.748),,Linton
18.320176964433596,Q2783922,Brizlincote,http://www.wikidata.org/entity/Q2783922,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2783922,node,42,,Point(-1.448 52.842),,Stanton by Bridge
7.878513608622238,Q2168916,Brizlincote,http://www.wikidata.org/entity/Q2168916,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2168916,node,41,,Point(-1.565 52.854),,"Willington, Derbyshire"
9.532065865253154,Q2259525,Brizlincote,http://www.wikidata.org/entity/Q2259525,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2259525,node,41,,Point(-1.632 52.715),,"Lullington, Derbyshire"
0.23103894506108927,Q2174727,Simpson,http://www.wikidata.org/entity/Q2174727,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2174727,node,90,,Point(-0.714166666 52.017222222),,"Simpson, Milton Keynes"
17.489601806330874,Q2308374,Simpson,http://www.wikidata.org/entity/Q2308374,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q2308374,node,57,,Point(-0.6442 51.8778),,Slapton
15.242135628865043,Q1520197,Simpson,http://www.wikidata.org/entity/Q1520197,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1520197,node,53,,Point(-0.578380555 52.015061111),,Ridgmont
10.14150515436144,Q1791371,Simpson,http://www.wikidata.org/entity/Q1791371,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q1791371,node,47,,Point(-0.704 52.108),,Sherington
15.166540796869713,Q4572021,Simpson,http://www.wikidata.org/entity/Q4572021,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q4572021,node,47,,Point(-0.7 52.153),,Weston Underwood
0.4660644921623772,Q3400328,St. Athan,http://www.wikidata.org/entity/Q3400328,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q3400328,node,95,,Point(-3.41329 51.4043),,St Athan
12.80752379503876,Q15233640,St. Athan,http://www.wikidata.org/entity/Q15233640,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q15233640,node,86,,Point(-3.5333 51.4018),,Welsh St Donats
15.797328163061035,Q19609293,St. Athan,http://www.wikidata.org/entity/Q19609293,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q19609293,node,86,,Point(-3.298 51.482),,St Georges-super-Ely
19.876378789412747,Q7586941,St. Athan,http://www.wikidata.org/entity/Q7586941,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7586941,node,86,,Point(-3.24056 51.4356),,St. Andrews Major
6.743047434350919,Q7590820,St. Athan,http://www.wikidata.org/entity/Q7590820,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7590820,node,86,,Point(-3.44 51.4605),,"St. Nicholas, Vale of Glamorgan"
17.930884333160254,Q7056326,North Claines,http://www.wikidata.org/entity/Q7056326,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7056326,node,64,,Point(-2.0508 52.1968),,North Piddle
18.960093540195825,Q7056033,North Claines,http://www.wikidata.org/entity/Q7056033,http://localhost:8111/load_object?new_layer=true&objects=n&addtags=wikidata=Q7056033,node,62,,Point(-2.33734 52.1208),,North Malvern
